"","profileID","respID","qID","altID","obsID","categoryRing","categoryBracelet","categoryCard","price","compatibilityAndroid","compatibilityBoth","capacity","range","choice"
"7914",49,440,4,3,2638,0,0,0,25,1,0,3,1,0
"7915",304,440,5,1,2639,0,0,1,25,1,0,5,5,0
"7916",257,440,5,2,2639,0,0,0,50,0,0,3,5,0
"7917",163,440,5,3,2639,0,1,0,50,1,0,3,3,1
"7918",199,440,6,1,2640,0,1,0,50,1,0,5,3,0
"7919",245,440,6,2,2640,0,0,0,50,0,1,1,5,1
"7920",226,440,6,3,2640,1,0,0,100,0,0,1,5,0
"7921",152,441,1,1,2641,0,0,1,50,0,0,3,3,0
"7922",222,441,1,2,2641,1,0,0,50,0,0,1,5,0
"7923",241,441,1,3,2641,0,0,0,25,0,1,1,5,1
"7924",240,441,2,1,2642,0,0,1,100,1,0,1,5,0
"7925",79,441,2,2,2642,0,1,0,50,0,0,5,1,1
"7926",162,441,2,3,2642,1,0,0,50,1,0,3,3,0
"7927",145,441,3,1,2643,0,0,0,25,0,0,3,3,1
"7928",60,441,3,2,2643,0,0,1,100,1,0,3,1,0
"7929",222,441,3,3,2643,1,0,0,50,0,0,1,5,0
"7930",55,441,4,1,2644,0,1,0,50,1,0,3,1,0
"7931",156,441,4,2,2644,0,0,1,100,0,0,3,3,0
"7932",70,441,4,3,2644,1,0,0,100,0,1,3,1,1
"7933",23,441,5,1,2645,0,1,0,100,1,0,1,1,0
"7934",26,441,5,2,2645,1,0,0,25,0,1,1,1,0
"7935",253,441,5,3,2645,0,0,0,25,0,0,3,5,1
"7936",300,441,6,1,2646,0,0,1,100,0,0,5,5,0
"7937",240,441,6,2,2646,0,0,1,100,1,0,1,5,1
"7938",51,441,6,3,2646,0,1,0,25,1,0,3,1,0
"7939",11,442,1,1,2647,0,1,0,100,0,0,1,1,0
"7940",62,442,1,2,2647,1,0,0,25,0,1,3,1,1
"7941",33,442,1,3,2647,0,0,0,100,0,1,1,1,0
"7942",134,442,2,1,2648,1,0,0,25,0,1,1,3,1
"7943",172,442,2,2,2648,0,0,1,25,0,1,3,3,0
"7944",206,442,2,3,2648,1,0,0,25,0,1,5,3,0
"7945",89,442,3,1,2649,0,0,0,50,1,0,5,1,1
"7946",4,442,3,2,2649,0,0,1,25,0,0,1,1,0
"7947",305,442,3,3,2649,0,0,0,50,1,0,5,5,0
"7948",63,442,4,1,2650,0,1,0,25,0,1,3,1,0
"7949",80,442,4,2,2650,0,0,1,50,0,0,5,1,0
"7950",74,442,4,3,2650,1,0,0,25,0,0,5,1,1
"7951",112,442,5,1,2651,0,0,1,25,0,0,1,3,0
"7952",33,442,5,2,2651,0,0,0,100,0,1,1,1,1
"7953",154,442,5,3,2651,1,0,0,100,0,0,3,3,0
"7954",29,442,6,1,2652,0,0,0,50,0,1,1,1,0
"7955",289,442,6,2,2652,0,0,0,25,0,0,5,5,1
"7956",143,442,6,3,2652,0,1,0,100,0,1,1,3,0
"7957",132,443,1,1,2653,0,0,1,100,1,0,1,3,1
"7958",25,443,1,2,2653,0,0,0,25,0,1,1,1,0
"7959",253,443,1,3,2653,0,0,0,25,0,0,3,5,0
"7960",258,443,2,1,2654,1,0,0,50,0,0,3,5,0
"7961",138,443,2,2,2654,1,0,0,50,0,1,1,3,1
"7962",232,443,2,3,2654,0,0,1,25,1,0,1,5,0
"7963",219,443,3,1,2655,0,1,0,25,0,0,1,5,1
"7964",248,443,3,2,2655,0,0,1,50,0,1,1,5,0
"7965",135,443,3,3,2655,0,1,0,25,0,1,1,3,0
"7966",267,443,4,1,2656,0,1,0,25,1,0,3,5,1
"7967",30,443,4,2,2656,1,0,0,50,0,1,1,1,0
"7968",22,443,4,3,2656,1,0,0,100,1,0,1,1,0
"7969",244,443,5,1,2657,0,0,1,25,0,1,1,5,1
"7970",241,443,5,2,2657,0,0,0,25,0,1,1,5,0
"7971",130,443,5,3,2657,1,0,0,100,1,0,1,3,0
"7972",109,443,6,1,2658,0,0,0,25,0,0,1,3,0
"7973",118,443,6,2,2658,1,0,0,100,0,0,1,3,0
"7974",116,443,6,3,2658,0,0,1,50,0,0,1,3,1
"7975",55,444,1,1,2659,0,1,0,50,1,0,3,1,0
"7976",279,444,1,2,2659,0,1,0,25,0,1,3,5,1
"7977",21,444,1,3,2659,0,0,0,100,1,0,1,1,0
"7978",15,444,2,1,2660,0,1,0,25,1,0,1,1,1
"7979",95,444,2,2,2660,0,1,0,100,1,0,5,1,0
"7980",292,444,2,3,2660,0,0,1,25,0,0,5,5,0
"7981",201,444,3,1,2661,0,0,0,100,1,0,5,3,1
"7982",40,444,3,2,2661,0,0,1,25,0,0,3,1,0
"7983",33,444,3,3,2661,0,0,0,100,0,1,1,1,0
"7984",56,444,4,1,2662,0,0,1,50,1,0,3,1,0
"7985",102,444,4,2,2662,1,0,0,50,0,1,5,1,1
"7986",260,444,4,3,2662,0,0,1,50,0,0,3,5,0
"7987",139,444,5,1,2663,0,1,0,50,0,1,1,3,0
"7988",76,444,5,2,2663,0,0,1,25,0,0,5,1,1
"7989",210,444,5,3,2663,1,0,0,50,0,1,5,3,0
"7990",295,444,6,1,2664,0,1,0,50,0,0,5,5,1
"7991",3,444,6,2,2664,0,1,0,25,0,0,1,1,0
"7992",40,444,6,3,2664,0,0,1,25,0,0,3,1,0
"7993",185,445,1,1,2665,0,0,0,50,0,0,5,3,0
"7994",275,445,1,2,2665,0,1,0,100,1,0,3,5,0
"7995",173,445,1,3,2665,0,0,0,50,0,1,3,3,1
"7996",309,445,2,1,2666,0,0,0,100,1,0,5,5,0
"7997",144,445,2,2,2666,0,0,1,100,0,1,1,3,1
"7998",73,445,2,3,2666,0,0,0,25,0,0,5,1,0
"7999",118,445,3,1,2667,1,0,0,100,0,0,1,3,1
"8000",41,445,3,2,2667,0,0,0,50,0,0,3,1,0
"8001",152,445,3,3,2667,0,0,1,50,0,0,3,3,0
"8002",276,445,4,1,2668,0,0,1,100,1,0,3,5,1
"8003",32,445,4,2,2668,0,0,1,50,0,1,1,1,0
"8004",126,445,4,3,2668,1,0,0,50,1,0,1,3,0
"8005",294,445,5,1,2669,1,0,0,50,0,0,5,5,0
"8006",185,445,5,2,2669,0,0,0,50,0,0,5,3,0
"8007",11,445,5,3,2669,0,1,0,100,0,0,1,1,1
"8008",9,445,6,1,2670,0,0,0,100,0,0,1,1,0
"8009",308,445,6,2,2670,0,0,1,50,1,0,5,5,1
"8010",212,445,6,3,2670,0,0,1,50,0,1,5,3,0
"8011",100,446,1,1,2671,0,0,1,25,0,1,5,1,0
"8012",295,446,1,2,2671,0,1,0,50,0,0,5,5,1
"8013",2,446,1,3,2671,1,0,0,25,0,0,1,1,0
"8014",284,446,2,1,2672,0,0,1,50,0,1,3,5,0
"8015",198,446,2,2,2672,1,0,0,50,1,0,5,3,1
"8016",316,446,2,3,2672,0,0,1,25,0,1,5,5,0
"8017",14,446,3,1,2673,1,0,0,25,1,0,1,1,1
"8018",310,446,3,2,2673,1,0,0,100,1,0,5,5,0
"8019",171,446,3,3,2673,0,1,0,25,0,1,3,3,0
"8020",258,446,4,1,2674,1,0,0,50,0,0,3,5,0
"8021",313,446,4,2,2674,0,0,0,25,0,1,5,5,0
"8022",8,446,4,3,2674,0,0,1,50,0,0,1,1,1
"8023",203,446,5,1,2675,0,1,0,100,1,0,5,3,0
"8024",62,446,5,2,2675,1,0,0,25,0,1,3,1,1
"8025",36,446,5,3,2675,0,0,1,100,0,1,1,1,0
"8026",120,446,6,1,2676,0,0,1,100,0,0,1,3,0
"8027",205,446,6,2,2676,0,0,0,25,0,1,5,3,1
"8028",224,446,6,3,2676,0,0,1,50,0,0,1,5,0
"8029",162,447,1,1,2677,1,0,0,50,1,0,3,3,0
"8030",270,447,1,2,2677,1,0,0,50,1,0,3,5,0
"8031",110,447,1,3,2677,1,0,0,25,0,0,1,3,1
"8032",150,447,2,1,2678,1,0,0,50,0,0,3,3,0
"8033",99,447,2,2,2678,0,1,0,25,0,1,5,1,0
"8034",130,447,2,3,2678,1,0,0,100,1,0,1,3,1
"8035",232,447,3,1,2679,0,0,1,25,1,0,1,5,0
"8036",41,447,3,2,2679,0,0,0,50,0,0,3,1,0
"8037",23,447,3,3,2679,0,1,0,100,1,0,1,1,1
"8038",142,447,4,1,2680,1,0,0,100,0,1,1,3,0
"8039",292,447,4,2,2680,0,0,1,25,0,0,5,5,1
"8040",129,447,4,3,2680,0,0,0,100,1,0,1,3,0
"8041",205,447,5,1,2681,0,0,0,25,0,1,5,3,0
"8042",110,447,5,2,2681,1,0,0,25,0,0,1,3,1
"8043",72,447,5,3,2681,0,0,1,100,0,1,3,1,0
"8044",191,447,6,1,2682,0,1,0,100,0,0,5,3,1
"8045",119,447,6,2,2682,0,1,0,100,0,0,1,3,0
"8046",168,447,6,3,2682,0,0,1,100,1,0,3,3,0
"8047",93,448,1,1,2683,0,0,0,100,1,0,5,1,0
"8048",229,448,1,2,2683,0,0,0,25,1,0,1,5,0
"8049",25,448,1,3,2683,0,0,0,25,0,1,1,1,1
"8050",288,448,2,1,2684,0,0,1,100,0,1,3,5,1
"8051",24,448,2,2,2684,0,0,1,100,1,0,1,1,0
"8052",289,448,2,3,2684,0,0,0,25,0,0,5,5,0
"8053",207,448,3,1,2685,0,1,0,25,0,1,5,3,0
"8054",51,448,3,2,2685,0,1,0,25,1,0,3,1,0
"8055",166,448,3,3,2685,1,0,0,100,1,0,3,3,1
"8056",125,448,4,1,2686,0,0,0,50,1,0,1,3,0
"8057",235,448,4,2,2686,0,1,0,50,1,0,1,5,1
"8058",50,448,4,3,2686,1,0,0,25,1,0,3,1,0
"8059",73,448,5,1,2687,0,0,0,25,0,0,5,1,1
"8060",127,448,5,2,2687,0,1,0,50,1,0,1,3,0
"8061",10,448,5,3,2687,1,0,0,100,0,0,1,1,0
"8062",310,448,6,1,2688,1,0,0,100,1,0,5,5,0
"8063",138,448,6,2,2688,1,0,0,50,0,1,1,3,0
"8064",305,448,6,3,2688,0,0,0,50,1,0,5,5,1
"8065",100,449,1,1,2689,0,0,1,25,0,1,5,1,0
"8066",265,449,1,2,2689,0,0,0,25,1,0,3,5,1
"8067",229,449,1,3,2689,0,0,0,25,1,0,1,5,0
"8068",209,449,2,1,2690,0,0,0,50,0,1,5,3,1
"8069",281,449,2,2,2690,0,0,0,50,0,1,3,5,0
"8070",88,449,2,3,2690,0,0,1,25,1,0,5,1,0
"8071",108,449,3,1,2691,0,0,1,100,0,1,5,1,0
"8072",308,449,3,2,2691,0,0,1,50,1,0,5,5,0
"8073",269,449,3,3,2691,0,0,0,50,1,0,3,5,1
"8074",282,449,4,1,2692,1,0,0,50,0,1,3,5,0
"8075",58,449,4,2,2692,1,0,0,100,1,0,3,1,1
"8076",104,449,4,3,2692,0,0,1,50,0,1,5,1,0
"8077",64,449,5,1,2693,0,0,1,25,0,1,3,1,0
"8078",129,449,5,2,2693,0,0,0,100,1,0,1,3,0
"8079",242,449,5,3,2693,1,0,0,25,0,1,1,5,1
"8080",156,449,6,1,2694,0,0,1,100,0,0,3,3,0
"8081",23,449,6,2,2694,0,1,0,100,1,0,1,1,1
"8082",319,449,6,3,2694,0,1,0,50,0,1,5,5,0
"8083",37,450,1,1,2695,0,0,0,25,0,0,3,1,1
"8084",150,450,1,2,2695,1,0,0,50,0,0,3,3,0
"8085",166,450,1,3,2695,1,0,0,100,1,0,3,3,0
"8086",291,450,2,1,2696,0,1,0,25,0,0,5,5,1
"8087",41,450,2,2,2696,0,0,0,50,0,0,3,1,0
"8088",11,450,2,3,2696,0,1,0,100,0,0,1,1,0
"8089",47,450,3,1,2697,0,1,0,100,0,0,3,1,1
"8090",70,450,3,2,2697,1,0,0,100,0,1,3,1,0
"8091",261,450,3,3,2697,0,0,0,100,0,0,3,5,0
"8092",254,450,4,1,2698,1,0,0,25,0,0,3,5,1
"8093",48,450,4,2,2698,0,0,1,100,0,0,3,1,0
"8094",140,450,4,3,2698,0,0,1,50,0,1,1,3,0
"8095",119,450,5,1,2699,0,1,0,100,0,0,1,3,0
"8096",310,450,5,2,2699,1,0,0,100,1,0,5,5,1
"8097",145,450,5,3,2699,0,0,0,25,0,0,3,3,0
"8098",92,450,6,1,2700,0,0,1,50,1,0,5,1,1
"8099",42,450,6,2,2700,1,0,0,50,0,0,3,1,0
"8100",117,450,6,3,2700,0,0,0,100,0,0,1,3,0
"8101",187,451,1,1,2701,0,1,0,50,0,0,5,3,0
"8102",189,451,1,2,2701,0,0,0,100,0,0,5,3,0
"8103",307,451,1,3,2701,0,1,0,50,1,0,5,5,1
"8104",186,451,2,1,2702,1,0,0,50,0,0,5,3,0
"8105",52,451,2,2,2702,0,0,1,25,1,0,3,1,1
"8106",269,451,2,3,2702,0,0,0,50,1,0,3,5,0
"8107",72,451,3,1,2703,0,0,1,100,0,1,3,1,0
"8108",218,451,3,2,2703,1,0,0,25,0,0,1,5,0
"8109",295,451,3,3,2703,0,1,0,50,0,0,5,5,1
"8110",154,451,4,1,2704,1,0,0,100,0,0,3,3,1
"8111",273,451,4,2,2704,0,0,0,100,1,0,3,5,0
"8112",215,451,4,3,2704,0,1,0,100,0,1,5,3,0
"8113",256,451,5,1,2705,0,0,1,25,0,0,3,5,0
"8114",271,451,5,2,2705,0,1,0,50,1,0,3,5,1
"8115",22,451,5,3,2705,1,0,0,100,1,0,1,1,0
"8116",265,451,6,1,2706,0,0,0,25,1,0,3,5,0
"8117",170,451,6,2,2706,1,0,0,25,0,1,3,3,0
"8118",301,451,6,3,2706,0,0,0,25,1,0,5,5,1
"8119",124,452,1,1,2707,0,0,1,25,1,0,1,3,1
"8120",321,452,1,2,2707,0,0,0,100,0,1,5,5,0
"8121",148,452,1,3,2707,0,0,1,25,0,0,3,3,0
"8122",323,452,2,1,2708,0,1,0,100,0,1,5,5,0
"8123",89,452,2,2,2708,0,0,0,50,1,0,5,1,0
"8124",294,452,2,3,2708,1,0,0,50,0,0,5,5,1
"8125",57,452,3,1,2709,0,0,0,100,1,0,3,1,0
"8126",92,452,3,2,2709,0,0,1,50,1,0,5,1,0
"8127",208,452,3,3,2709,0,0,1,25,0,1,5,3,1
"8128",44,452,4,1,2710,0,0,1,50,0,0,3,1,0
"8129",265,452,4,2,2710,0,0,0,25,1,0,3,5,1
"8130",111,452,4,3,2710,0,1,0,25,0,0,1,3,0
"8131",45,452,5,1,2711,0,0,0,100,0,0,3,1,0
"8132",324,452,5,2,2711,0,0,1,100,0,1,5,5,0
"8133",113,452,5,3,2711,0,0,0,50,0,0,1,3,1
"8134",309,452,6,1,2712,0,0,0,100,1,0,5,5,0
"8135",200,452,6,2,2712,0,0,1,50,1,0,5,3,0
"8136",275,452,6,3,2712,0,1,0,100,1,0,3,5,1
"8137",130,453,1,1,2713,1,0,0,100,1,0,1,3,0
"8138",267,453,1,2,2713,0,1,0,25,1,0,3,5,1
"8139",247,453,1,3,2713,0,1,0,50,0,1,1,5,0
"8140",193,453,2,1,2714,0,0,0,25,1,0,5,3,0
"8141",15,453,2,2,2714,0,1,0,25,1,0,1,1,1
"8142",209,453,2,3,2714,0,0,0,50,0,1,5,3,0
"8143",21,453,3,1,2715,0,0,0,100,1,0,1,1,0
"8144",239,453,3,2,2715,0,1,0,100,1,0,1,5,0
"8145",276,453,3,3,2715,0,0,1,100,1,0,3,5,1
"8146",20,453,4,1,2716,0,0,1,50,1,0,1,1,0
"8147",28,453,4,2,2716,0,0,1,25,0,1,1,1,1
"8148",108,453,4,3,2716,0,0,1,100,0,1,5,1,0
"8149",313,453,5,1,2717,0,0,0,25,0,1,5,5,0
"8150",161,453,5,2,2717,0,0,0,50,1,0,3,3,0
"8151",292,453,5,3,2717,0,0,1,25,0,0,5,5,1
"8152",259,453,6,1,2718,0,1,0,50,0,0,3,5,0
"8153",141,453,6,2,2718,0,0,0,100,0,1,1,3,1
"8154",322,453,6,3,2718,1,0,0,100,0,1,5,5,0
"8155",122,454,1,1,2719,1,0,0,25,1,0,1,3,0
"8156",25,454,1,2,2719,0,0,0,25,0,1,1,1,1
"8157",176,454,1,3,2719,0,0,1,50,0,1,3,3,0
"8158",137,454,2,1,2720,0,0,0,50,0,1,1,3,1
"8159",242,454,2,2,2720,1,0,0,25,0,1,1,5,0
"8160",74,454,2,3,2720,1,0,0,25,0,0,5,1,0
"8161",290,454,3,1,2721,1,0,0,25,0,0,5,5,0
"8162",81,454,3,2,2721,0,0,0,100,0,0,5,1,1
"8163",215,454,3,3,2721,0,1,0,100,0,1,5,3,0
"8164",258,454,4,1,2722,1,0,0,50,0,0,3,5,1
"8165",176,454,4,2,2722,0,0,1,50,0,1,3,3,0
"8166",135,454,4,3,2722,0,1,0,25,0,1,1,3,0
"8167",17,454,5,1,2723,0,0,0,50,1,0,1,1,0
"8168",216,454,5,2,2723,0,0,1,100,0,1,5,3,0
"8169",41,454,5,3,2723,0,0,0,50,0,0,3,1,1
"8170",49,454,6,1,2724,0,0,0,25,1,0,3,1,1
"8171",68,454,6,2,2724,0,0,1,50,0,1,3,1,0
"8172",18,454,6,3,2724,1,0,0,50,1,0,1,1,0
"8173",239,455,1,1,2725,0,1,0,100,1,0,1,5,1
"8174",292,455,1,2,2725,0,0,1,25,0,0,5,5,0
"8175",210,455,1,3,2725,1,0,0,50,0,1,5,3,0
"8176",215,455,2,1,2726,0,1,0,100,0,1,5,3,0
"8177",183,455,2,2,2726,0,1,0,25,0,0,5,3,0
"8178",50,455,2,3,2726,1,0,0,25,1,0,3,1,1
"8179",270,455,3,1,2727,1,0,0,50,1,0,3,5,1
"8180",231,455,3,2,2727,0,1,0,25,1,0,1,5,0
"8181",221,455,3,3,2727,0,0,0,50,0,0,1,5,0
"8182",24,455,4,1,2728,0,0,1,100,1,0,1,1,1
"8183",119,455,4,2,2728,0,1,0,100,0,0,1,3,0
"8184",233,455,4,3,2728,0,0,0,50,1,0,1,5,0
"8185",31,455,5,1,2729,0,1,0,50,0,1,1,1,0
"8186",298,455,5,2,2729,1,0,0,100,0,0,5,5,0
"8187",54,455,5,3,2729,1,0,0,50,1,0,3,1,1
"8188",8,455,6,1,2730,0,0,1,50,0,0,1,1,0
"8189",141,455,6,2,2730,0,0,0,100,0,1,1,3,0
"8190",54,455,6,3,2730,1,0,0,50,1,0,3,1,1
"8191",135,456,1,1,2731,0,1,0,25,0,1,1,3,0
"8192",133,456,1,2,2731,0,0,0,25,0,1,1,3,1
"8193",221,456,1,3,2731,0,0,0,50,0,0,1,5,0
"8194",153,456,2,1,2732,0,0,0,100,0,0,3,3,0
"8195",299,456,2,2,2732,0,1,0,100,0,0,5,5,1
"8196",56,456,2,3,2732,0,0,1,50,1,0,3,1,0
"8197",133,456,3,1,2733,0,0,0,25,0,1,1,3,0
"8198",122,456,3,2,2733,1,0,0,25,1,0,1,3,1
"8199",168,456,3,3,2733,0,0,1,100,1,0,3,3,0
"8200",207,456,4,1,2734,0,1,0,25,0,1,5,3,1
"8201",278,456,4,2,2734,1,0,0,25,0,1,3,5,0
"8202",206,456,4,3,2734,1,0,0,25,0,1,5,3,0
"8203",281,456,5,1,2735,0,0,0,50,0,1,3,5,1
"8204",31,456,5,2,2735,0,1,0,50,0,1,1,1,0
"8205",52,456,5,3,2735,0,0,1,25,1,0,3,1,0
"8206",123,456,6,1,2736,0,1,0,25,1,0,1,3,0
"8207",320,456,6,2,2736,0,0,1,50,0,1,5,5,0
"8208",295,456,6,3,2736,0,1,0,50,0,0,5,5,1
"8209",175,457,1,1,2737,0,1,0,50,0,1,3,3,0
"8210",130,457,1,2,2737,1,0,0,100,1,0,1,3,0
"8211",236,457,1,3,2737,0,0,1,50,1,0,1,5,1
"8212",302,457,2,1,2738,1,0,0,25,1,0,5,5,1
"8213",248,457,2,2,2738,0,0,1,50,0,1,1,5,0
"8214",1,457,2,3,2738,0,0,0,25,0,0,1,1,0
"8215",287,457,3,1,2739,0,1,0,100,0,1,3,5,0
"8216",323,457,3,2,2739,0,1,0,100,0,1,5,5,1
"8217",113,457,3,3,2739,0,0,0,50,0,0,1,3,0
"8218",41,457,4,1,2740,0,0,0,50,0,0,3,1,1
"8219",76,457,4,2,2740,0,0,1,25,0,0,5,1,0
"8220",277,457,4,3,2740,0,0,0,25,0,1,3,5,0
"8221",207,457,5,1,2741,0,1,0,25,0,1,5,3,0
"8222",251,457,5,2,2741,0,1,0,100,0,1,1,5,1
"8223",119,457,5,3,2741,0,1,0,100,0,0,1,3,0
"8224",141,457,6,1,2742,0,0,0,100,0,1,1,3,1
"8225",92,457,6,2,2742,0,0,1,50,1,0,5,1,0
"8226",305,457,6,3,2742,0,0,0,50,1,0,5,5,0
"8227",71,458,1,1,2743,0,1,0,100,0,1,3,1,0
"8228",62,458,1,2,2743,1,0,0,25,0,1,3,1,0
"8229",165,458,1,3,2743,0,0,0,100,1,0,3,3,1
"8230",72,458,2,1,2744,0,0,1,100,0,1,3,1,0
"8231",262,458,2,2,2744,1,0,0,100,0,0,3,5,1
"8232",303,458,2,3,2744,0,1,0,25,1,0,5,5,0
"8233",42,458,3,1,2745,1,0,0,50,0,0,3,1,0
"8234",190,458,3,2,2745,1,0,0,100,0,0,5,3,1
"8235",124,458,3,3,2745,0,0,1,25,1,0,1,3,0
"8236",33,458,4,1,2746,0,0,0,100,0,1,1,1,0
"8237",322,458,4,2,2746,1,0,0,100,0,1,5,5,0
"8238",190,458,4,3,2746,1,0,0,100,0,0,5,3,1
"8239",268,458,5,1,2747,0,0,1,25,1,0,3,5,1
"8240",123,458,5,2,2747,0,1,0,25,1,0,1,3,0
"8241",129,458,5,3,2747,0,0,0,100,1,0,1,3,0
"8242",201,458,6,1,2748,0,0,0,100,1,0,5,3,0
"8243",87,458,6,2,2748,0,1,0,25,1,0,5,1,1
"8244",34,458,6,3,2748,1,0,0,100,0,1,1,1,0
"8245",207,459,1,1,2749,0,1,0,25,0,1,5,3,0
"8246",158,459,1,2,2749,1,0,0,25,1,0,3,3,1
"8247",74,459,1,3,2749,1,0,0,25,0,0,5,1,0
"8248",89,459,2,1,2750,0,0,0,50,1,0,5,1,0
"8249",81,459,2,2,2750,0,0,0,100,0,0,5,1,0
"8250",144,459,2,3,2750,0,0,1,100,0,1,1,3,1
"8251",8,459,3,1,2751,0,0,1,50,0,0,1,1,0
"8252",52,459,3,2,2751,0,0,1,25,1,0,3,1,0
"8253",126,459,3,3,2751,1,0,0,50,1,0,1,3,1
"8254",89,459,4,1,2752,0,0,0,50,1,0,5,1,1
"8255",260,459,4,2,2752,0,0,1,50,0,0,3,5,0
"8256",19,459,4,3,2752,0,1,0,50,1,0,1,1,0
"8257",61,459,5,1,2753,0,0,0,25,0,1,3,1,0
"8258",156,459,5,2,2753,0,0,1,100,0,0,3,3,1
"8259",79,459,5,3,2753,0,1,0,50,0,0,5,1,0
"8260",19,459,6,1,2754,0,1,0,50,1,0,1,1,0
"8261",96,459,6,2,2754,0,0,1,100,1,0,5,1,0
"8262",230,459,6,3,2754,1,0,0,25,1,0,1,5,1
"8263",179,460,1,1,2755,0,1,0,100,0,1,3,3,0
"8264",295,460,1,2,2755,0,1,0,50,0,0,5,5,0
"8265",194,460,1,3,2755,1,0,0,25,1,0,5,3,1
"8266",231,460,2,1,2756,0,1,0,25,1,0,1,5,0
"8267",236,460,2,2,2756,0,0,1,50,1,0,1,5,0
"8268",241,460,2,3,2756,0,0,0,25,0,1,1,5,1
"8269",40,460,3,1,2757,0,0,1,25,0,0,3,1,1
"8270",32,460,3,2,2757,0,0,1,50,0,1,1,1,0
"8271",112,460,3,3,2757,0,0,1,25,0,0,1,3,0
"8272",173,460,4,1,2758,0,0,0,50,0,1,3,3,1
"8273",279,460,4,2,2758,0,1,0,25,0,1,3,5,0
"8274",80,460,4,3,2758,0,0,1,50,0,0,5,1,0
"8275",73,460,5,1,2759,0,0,0,25,0,0,5,1,1
"8276",316,460,5,2,2759,0,0,1,25,0,1,5,5,0
"8277",287,460,5,3,2759,0,1,0,100,0,1,3,5,0
"8278",109,460,6,1,2760,0,0,0,25,0,0,1,3,0
"8279",165,460,6,2,2760,0,0,0,100,1,0,3,3,0
"8280",316,460,6,3,2760,0,0,1,25,0,1,5,5,1
"8281",138,461,1,1,2761,1,0,0,50,0,1,1,3,0
"8282",292,461,1,2,2761,0,0,1,25,0,0,5,5,0
"8283",173,461,1,3,2761,0,0,0,50,0,1,3,3,1
"8284",216,461,2,1,2762,0,0,1,100,0,1,5,3,1
"8285",178,461,2,2,2762,1,0,0,100,0,1,3,3,0
"8286",235,461,2,3,2762,0,1,0,50,1,0,1,5,0
"8287",160,461,3,1,2763,0,0,1,25,1,0,3,3,1
"8288",236,461,3,2,2763,0,0,1,50,1,0,1,5,0
"8289",123,461,3,3,2763,0,1,0,25,1,0,1,3,0
"8290",72,461,4,1,2764,0,0,1,100,0,1,3,1,0
"8291",230,461,4,2,2764,1,0,0,25,1,0,1,5,1
"8292",15,461,4,3,2764,0,1,0,25,1,0,1,1,0
"8293",87,461,5,1,2765,0,1,0,25,1,0,5,1,0
"8294",248,461,5,2,2765,0,0,1,50,0,1,1,5,0
"8295",4,461,5,3,2765,0,0,1,25,0,0,1,1,1
"8296",17,461,6,1,2766,0,0,0,50,1,0,1,1,0
"8297",235,461,6,2,2766,0,1,0,50,1,0,1,5,0
"8298",316,461,6,3,2766,0,0,1,25,0,1,5,5,1
"8299",146,462,1,1,2767,1,0,0,25,0,0,3,3,1
"8300",205,462,1,2,2767,0,0,0,25,0,1,5,3,0
"8301",248,462,1,3,2767,0,0,1,50,0,1,1,5,0
"8302",1,462,2,1,2768,0,0,0,25,0,0,1,1,1
"8303",170,462,2,2,2768,1,0,0,25,0,1,3,3,0
"8304",5,462,2,3,2768,0,0,0,50,0,0,1,1,0
"8305",61,462,3,1,2769,0,0,0,25,0,1,3,1,0
"8306",201,462,3,2,2769,0,0,0,100,1,0,5,3,1
"8307",45,462,3,3,2769,0,0,0,100,0,0,3,1,0
"8308",178,462,4,1,2770,1,0,0,100,0,1,3,3,1
"8309",54,462,4,2,2770,1,0,0,50,1,0,3,1,0
"8310",314,462,4,3,2770,1,0,0,25,0,1,5,5,0
"8311",255,462,5,1,2771,0,1,0,25,0,0,3,5,0
"8312",35,462,5,2,2771,0,1,0,100,0,1,1,1,1
"8313",62,462,5,3,2771,1,0,0,25,0,1,3,1,0
"8314",87,462,6,1,2772,0,1,0,25,1,0,5,1,1
"8315",189,462,6,2,2772,0,0,0,100,0,0,5,3,0
"8316",248,462,6,3,2772,0,0,1,50,0,1,1,5,0
"8317",125,463,1,1,2773,0,0,0,50,1,0,1,3,0
"8318",152,463,1,2,2773,0,0,1,50,0,0,3,3,1
"8319",176,463,1,3,2773,0,0,1,50,0,1,3,3,0
"8320",7,463,2,1,2774,0,1,0,50,0,0,1,1,0
"8321",311,463,2,2,2774,0,1,0,100,1,0,5,5,0
"8322",239,463,2,3,2774,0,1,0,100,1,0,1,5,1
"8323",112,463,3,1,2775,0,0,1,25,0,0,1,3,1
"8324",268,463,3,2,2775,0,0,1,25,1,0,3,5,0
"8325",216,463,3,3,2775,0,0,1,100,0,1,5,3,0
"8326",62,463,4,1,2776,1,0,0,25,0,1,3,1,1
"8327",241,463,4,2,2776,0,0,0,25,0,1,1,5,0
"8328",279,463,4,3,2776,0,1,0,25,0,1,3,5,0
"8329",117,463,5,1,2777,0,0,0,100,0,0,1,3,0
"8330",218,463,5,2,2777,1,0,0,25,0,0,1,5,1
"8331",256,463,5,3,2777,0,0,1,25,0,0,3,5,0
"8332",51,463,6,1,2778,0,1,0,25,1,0,3,1,0
"8333",233,463,6,2,2778,0,0,0,50,1,0,1,5,1
"8334",160,463,6,3,2778,0,0,1,25,1,0,3,3,0
"8335",155,464,1,1,2779,0,1,0,100,0,0,3,3,1
